CommunityDistrict,BreedName,BreedCount,BreedSum
105.0,Anatolian Shepherd Dog,1,1623
105.0,Australian Cattle Dog,1,1623
105.0,Australian Cattledog,1,1623
105.0,Australian Shepherd,24,1623
105.0,Basenji,2,1623
105.0,Basset Hound,1,1623
105.0,Bassett Hound,3,1623
105.0,Beagle,33,1623
105.0,Beagle Crossbreed,6,1623
105.0,Bedlington Terrier,1,1623
105.0,Belgian Malinois,1,1623
105.0,Bernese Mountain Dog,5,1623
105.0,Bichon Frise,11,1623
105.0,Black and Tan Coonhound,2,1623
105.0,Bolognese,1,1623
105.0,Border Collie,9,1623
105.0,Border Collie Crossbreed,1,1623
105.0,Border Terrier,1,1623
105.0,Boston Terrier,16,1623
105.0,Boxer,8,1623
105.0,Briard,1,1623
105.0,Brittany Spaniel,1,1623
105.0,Brussels Griffon,7,1623
105.0,"Bull Dog, English",21,1623
105.0,"Bull Dog, French",20,1623
105.0,Bull Terrier,4,1623
105.0,Bulldog,4,1623
105.0,Cairn Terrier,3,1623
105.0,Cardigan Welsh Corgi,1,1623
105.0,Catahoula Leopard Dog,5,1623
105.0,Cavalier King Charles Spaniel,41,1623
105.0,Chesapeake Bay Retriever,1,1623
105.0,Chihuahua,68,1623
105.0,Chihuahua Crossbreed,13,1623
105.0,Chow Chow,7,1623
105.0,Cocker Spaniel,18,1623
105.0,Cocker Spaniel Crossbreed,1,1623
105.0,Collie,1,1623
105.0,Collie Crossbreed,2,1623
105.0,"Collie, Border",1,1623
105.0,"Coonhound, Black and Tan",1,1623
105.0,Cotton De Tulear,3,1623
105.0,Curly-Coated Retriever,1,1623
105.0,Dachshund,10,1623
105.0,Dachshund Crossbreed,3,1623
105.0,Dachshund Smooth Coat,15,1623
105.0,Dachshund Smooth Coat Miniature,8,1623
105.0,"Dachshund, Long Haired",6,1623
105.0,"Dachshund, Long Haired Miniature",2,1623
105.0,"Dachshund, Wirehaired, Miniature",5,1623
105.0,Dalmatian,3,1623
105.0,Doberman Pinscher,4,1623
105.0,English Cocker Spaniel,5,1623
105.0,English Springer Spaniel,3,1623
105.0,Field Spaniel,1,1623
105.0,Flat-Coated Retriever,3,1623
105.0,French Bulldog,52,1623
105.0,German Pinscher,1,1623
105.0,German Shepherd Crossbreed,12,1623
105.0,German Shepherd Dog,9,1623
105.0,German Shorthaired Pointer,1,1623
105.0,Golden Retriever,38,1623
105.0,Goldendoodle,23,1623
105.0,Gordon Setter,2,1623
105.0,Great Dane,1,1623
105.0,Greyhound,4,1623
105.0,Havanese,38,1623
105.0,Italian Greyhound,10,1623
105.0,Jack Russell Terrier,24,1623
105.0,Kuvasz,1,1623
105.0,Labradoodle,26,1623
105.0,Labrador Retriever,59,1623
105.0,Labrador Retriever Crossbreed,31,1623
105.0,Lagotto Romagnolo,1,1623
105.0,Lhasa Apso,11,1623
105.0,Maltese,52,1623
105.0,Maltese Crossbreed,8,1623
105.0,Maltipoo,6,1623
105.0,Manchester Terrier,1,1623
105.0,Miniature American Shepherd,5,1623
105.0,Miniature Pinscher,9,1623
105.0,Miniature Schnauzer,12,1623
105.0,Morkie,8,1623
105.0,Newfoundland,2,1623
105.0,Norwich Terrier,4,1623
105.0,Nova Scotia Duck Tolling Retriever,1,1623
105.0,Old English Sheepdog,1,1623
105.0,Papillon,3,1623
105.0,Pekingese,6,1623
105.0,Pembroke Welsh Corgi,6,1623
105.0,Pembroke Welsh Corgi Crossbreed,1,1623
105.0,Pharaoh Hound,2,1623
105.0,Pointer,1,1623
105.0,Pomeranian,42,1623
105.0,Pomeranian Crossbreed,1,1623
105.0,Poodle,9,1623
105.0,Poodle Crossbreed,17,1623
105.0,"Poodle, Miniature",24,1623
105.0,"Poodle, Standard",15,1623
105.0,"Poodle, Toy",38,1623
105.0,Portuguese Podengo Pequeno,1,1623
105.0,Portuguese Water Dog,1,1623
105.0,Pug,37,1623
105.0,Puggle,6,1623
105.0,Rat Terrier,7,1623
105.0,Redbone Coonhound,1,1623
105.0,Rhodesian Ridgeback,5,1623
105.0,Rottweiler,3,1623
105.0,Saint Bernard,2,1623
105.0,Samoyed,2,1623
105.0,Schnauzer Crossbreed,6,1623
105.0,"Schnauzer, Giant",1,1623
105.0,"Schnauzer, Miniature",25,1623
105.0,"Schnauzer, Miniature Crossbreed",3,1623
105.0,"Schnauzer, Standard",3,1623
105.0,Scottish Terrier,3,1623
105.0,"Shar-Pei, Chinese",1,1623
105.0,Shetland Sheepdog,5,1623
105.0,Shiba Inu,30,1623
105.0,Shih Tzu,57,1623
105.0,Shih Tzu Crossbreed,15,1623
105.0,Siberian Husky,15,1623
105.0,Siberian Husky Crossbreed,1,1623
105.0,Staffordshire Bull Terrier,1,1623
105.0,Terrier Crossbreed,2,1623
105.0,Terrier mix,11,1623
105.0,Tibetan Spaniel,2,1623
105.0,Tibetan Terrier,3,1623
105.0,Toy Fox Terrier,2,1623
105.0,Treeing Walker Coonhound,1,1623
105.0,Unknown,193,1623
105.0,Vizsla,5,1623
105.0,Weimaraner,2,1623
105.0,"Welsh Corgi, Pembroke",1,1623
105.0,West High White Terrier,9,1623
105.0,West Highland White Terrier,6,1623
105.0,Wheaton Terrier,8,1623
105.0,Whippet,1,1623
105.0,Wire Fox Terrier,1,1623
105.0,Xoloitzcuintli,1,1623
105.0,Yorkshire Terrier,65,1623
105.0,Yorkshire Terrier Crossbreed,5,1623
106.0,Affenpinscher,2,4643
106.0,Airedale Terrier,3,4643
106.0,Akita,2,4643
106.0,Akita Crossbreed,1,4643
106.0,Alaskan Malamute,1,4643
106.0,American Bully,3,4643
106.0,American Eskimo dog,15,4643
106.0,American Pit Bull Mix / Pit Bull Mix,37,4643
106.0,American Pit Bull Terrier/Pit Bull,21,4643
106.0,American Staffordshire Terrier ,16,4643
106.0,Anatolian Shepherd Dog,2,4643
106.0,Australian Cattle Dog,3,4643
106.0,Australian Cattledog,16,4643
106.0,Australian Kelpie,7,4643
106.0,Australian Shepherd,66,4643
106.0,Australian Terrier,3,4643
106.0,Barbet,1,4643
106.0,Basenji,9,4643
106.0,Basset Hound,6,4643
106.0,Bassett Hound,8,4643
106.0,Beagle,73,4643
106.0,Beagle Crossbreed,50,4643
106.0,Bearded Collie,1,4643
106.0,Belgian Griffon,4,4643
106.0,Belgian Malinois,2,4643
106.0,Berger Picard,2,4643
106.0,Bernese Mountain Dog,7,4643
106.0,Bichon Frise,54,4643
106.0,Black and Tan Coonhound,2,4643
106.0,Border Collie,15,4643
106.0,Border Terrier,10,4643
106.0,Boston Terrier,65,4643
106.0,Boxer,35,4643
106.0,Boykin Spaniel,1,4643
106.0,Brittany,2,4643
106.0,Brittany Spaniel,9,4643
106.0,Brussels Griffon,15,4643
106.0,"Bull Dog, American",1,4643
106.0,"Bull Dog, English",57,4643
106.0,"Bull Dog, French",60,4643
106.0,Bull Terrier,4,4643
106.0,Bulldog,10,4643
106.0,Bullmastiff,4,4643
106.0,Cairn Terrier,28,4643
106.0,Canaan Dog,1,4643
106.0,Cane Corso,1,4643
106.0,Catahoula Leopard Dog,3,4643
106.0,Cavalier King Charles Spaniel,126,4643
106.0,Chesapeake Bay Retriever,1,4643
106.0,Chihuahua,222,4643
106.0,Chihuahua Crossbreed,48,4643
106.0,Chinese Crested,1,4643
106.0,Chinese Shar-Pei,2,4643
106.0,Chow Chow,8,4643
106.0,Cocker Spaniel,68,4643
106.0,Cocker Spaniel Crossbreed,1,4643
106.0,Collie,4,4643
106.0,Collie Crossbreed,14,4643
106.0,"Collie, Bearded ",3,4643
106.0,"Collie, Border",15,4643
106.0,"Collie, Rough Coat",1,4643
106.0,"Collie, Smooth Coat",1,4643
106.0,"Coonhound, Black and Tan",4,4643
106.0,"Coonhound, Treeing Walker",3,4643
106.0,Coton de Tulear,10,4643
106.0,Cotton De Tulear,16,4643
106.0,Dachshund,31,4643
106.0,Dachshund Crossbreed,10,4643
106.0,Dachshund Smooth Coat,35,4643
106.0,Dachshund Smooth Coat Miniature,26,4643
106.0,"Dachshund, Long Haired",13,4643
106.0,"Dachshund, Long Haired Miniature",25,4643
106.0,"Dachshund, Wirehaired",8,4643
106.0,"Dachshund, Wirehaired, Miniature",5,4643
106.0,Dalmatian,6,4643
106.0,Doberman Pinscher,3,4643
106.0,Dogue de Bordeaux,1,4643
106.0,Dutch Shepherd,1,4643
106.0,English Cocker Spaniel,6,4643
106.0,English Foxhound,1,4643
106.0,English Springer Spaniel,2,4643
106.0,English Toy Spaniel,2,4643
106.0,French Bulldog,73,4643
106.0,German Shepherd Crossbreed,22,4643
106.0,German Shepherd Dog,26,4643
106.0,German Shorthaired Pointer,3,4643
106.0,German Wirehaired Pointer,1,4643
106.0,Giant Schnauzer,1,4643
106.0,Golden Retriever,86,4643
106.0,Goldendoodle,31,4643
106.0,Great Dane,2,4643
106.0,Great Pyrenees,2,4643
106.0,Greater Swiss Mountain Dog,1,4643
106.0,Greyhound,18,4643
106.0,Havanese,151,4643
106.0,Irish Red and White Setter,1,4643
106.0,Irish Setter,4,4643
106.0,Irish Terrier,3,4643
106.0,Italian Greyhound,23,4643
106.0,Jack Russell Terrier,69,4643
106.0,Japanese Chin,6,4643
106.0,Japanese Chin/Spaniel,5,4643
106.0,Jindo,1,4643
106.0,Keeshond,1,4643
106.0,Kerry Blue Terrier,4,4643
106.0,Kooikerhondje,3,4643
106.0,Kuvasz,1,4643
106.0,Labradoodle,53,4643
106.0,Labrador Retriever,147,4643
106.0,Labrador Retriever Crossbreed,109,4643
106.0,Lagotto Romagnolo,5,4643
106.0,Leonberger,1,4643
106.0,Lhasa Apso,28,4643
106.0,Maltese,137,4643
106.0,Maltese Crossbreed,12,4643
106.0,Maltipoo,17,4643
106.0,Manchester Terrier,1,4643
106.0,"Mastiff, Bull",1,4643
106.0,"Mastiff, French (Dogue de Bordeaux)",1,4643
106.0,Miniature American Shepherd,5,4643
106.0,Miniature Bull Terrier,1,4643
106.0,Miniature Pinscher,35,4643
106.0,Miniature Schnauzer,17,4643
106.0,Morkie,11,4643
106.0,Newfoundland,1,4643
106.0,Norfolk Terrier,4,4643
106.0,Norwegian Elkhound,4,4643
106.0,Norwich Terrier,10,4643
106.0,Nova Scotia Duck Tolling Retriever,2,4643
106.0,Old English Sheepdog,4,4643
106.0,Papillon,23,4643
106.0,Parson Russell Terrier,2,4643
106.0,Pekingese,26,4643
106.0,Pembroke Welsh Corgi,8,4643
106.0,Petit Basset Griffon Vendeen,2,4643
106.0,Pharaoh Hound,3,4643
106.0,Plott,1,4643
106.0,Pointer,11,4643
106.0,"Pointer, German Shorthaired",3,4643
106.0,"Pointer, German Wirehaired",1,4643
106.0,Pomeranian,79,4643
106.0,Pomeranian Crossbreed,8,4643
106.0,Poodle,36,4643
106.0,Poodle Crossbreed,38,4643
106.0,"Poodle, Miniature",72,4643
106.0,"Poodle, Standard",26,4643
106.0,"Poodle, Toy",86,4643
106.0,Portuguese Podengo Pequeno,1,4643
106.0,Portuguese Water Dog,8,4643
106.0,Pug,64,4643
106.0,Pug Crossbreed,2,4643
106.0,Puggle,33,4643
106.0,Puli,3,4643
106.0,Rat Terrier,17,4643
106.0,Redbone Coonhound,5,4643
106.0,Rhodesian Ridgeback,10,4643
106.0,Rottweiler,6,4643
106.0,Saint Bernard,2,4643
106.0,Samoyed,5,4643
106.0,Schipperkee,1,4643
106.0,Schnauzer Crossbreed,4,4643
106.0,"Schnauzer, Miniature",58,4643
106.0,"Schnauzer, Miniature Crossbreed",2,4643
106.0,"Schnauzer, Standard",3,4643
106.0,Scottish Terrier,12,4643
106.0,"Shar-Pei, Chinese",6,4643
106.0,Shetland Sheepdog,9,4643
106.0,Shiba Inu,71,4643
106.0,Shih Tzu,194,4643
106.0,Shih Tzu Crossbreed,42,4643
106.0,Siberian Husky,34,4643
106.0,Siberian Husky Crossbreed,3,4643
106.0,Silky Terrier,8,4643
106.0,Smooth Fox Terrier,1,4643
106.0,Soft Coated Wheaten Terrier,4,4643
106.0,Spinone Italiano,1,4643
106.0,St. Bernard,1,4643
106.0,Staffordshire Bull Terrier,8,4643
106.0,Terrier Crossbreed,10,4643
106.0,Terrier mix,46,4643
106.0,Tibetan Spaniel,4,4643
106.0,Tibetan Terrier,16,4643
106.0,Toy Fox Terrier,1,4643
106.0,Treeing Tennessee Brindle,1,4643
106.0,Treeing Walker Coonhound,2,4643
106.0,Unknown,567,4643
106.0,Vizsla,11,4643
106.0,Weimaraner,6,4643
106.0,"Welsh Corgi, Cardigan",4,4643
106.0,"Welsh Corgi, Pembroke",8,4643
106.0,Welsh Springer Spaniel,1,4643
106.0,West High White Terrier,33,4643
106.0,West Highland White Terrier,14,4643
106.0,Wheaton Terrier,21,4643
106.0,Whippet,7,4643
106.0,Wire Fox Terrier,15,4643
106.0,Xoloitzcuintli,1,4643
106.0,Yorkshire Terrier,209,4643
106.0,Yorkshire Terrier Crossbreed,18,4643
107.0,Affenpinscher,1,7519
107.0,Afghan Hound,2,7519
107.0,Airedale Terrier,3,7519
107.0,Akita,4,7519
107.0,Akita Crossbreed,5,7519
107.0,Alaskan Malamute,1,7519
107.0,American Bully,3,7519
107.0,American English Coonhound,4,7519
107.0,American Eskimo dog,9,7519
107.0,American Foxhound,3,7519
107.0,American Pit Bull Mix / Pit Bull Mix,104,7519
107.0,American Pit Bull Terrier/Pit Bull,85,7519
107.0,American Staffordshire Terrier ,37,7519
107.0,Anatolian Shepherd Dog,3,7519
107.0,Australian Cattle Dog,7,7519
107.0,Australian Cattledog,16,7519
107.0,Australian Kelpie,1,7519
107.0,Australian Shepherd,69,7519
107.0,Australian Silky Terrier,4,7519
107.0,Australian Terrier,2,7519
107.0,Basenji,17,7519
107.0,Basset Hound,4,7519
107.0,Bassett Hound,3,7519
107.0,Beagle,111,7519
107.0,Beagle Crossbreed,69,7519
107.0,Bearded Collie,1,7519
107.0,Bedlington Terrier,4,7519
107.0,Belgian Malinois,2,7519
107.0,Belgian Sheepdog,4,7519
107.0,Berger Picard,1,7519
107.0,Bernese Mountain Dog,23,7519
107.0,Bichon Frise,78,7519
107.0,Bichon Frise Crossbreed,1,7519
107.0,Black and Tan Coonhound,2,7519
107.0,Bloodhound,2,7519
107.0,Bluetick Coonhound,1,7519
107.0,Border Collie,27,7519
107.0,Border Collie Crossbreed,2,7519
107.0,Border Terrier,40,7519
107.0,Borzoi,2,7519
107.0,Boston Terrier,93,7519
107.0,Bouvier Des Flandres,1,7519
107.0,Boxer,80,7519
107.0,Boxer Crossbreed,1,7519
107.0,Briard,3,7519
107.0,Brittany,5,7519
107.0,Brittany Spaniel,15,7519
107.0,Brussels Griffon,16,7519
107.0,"Bull Dog, American",1,7519
107.0,"Bull Dog, English",47,7519
107.0,"Bull Dog, French",80,7519
107.0,Bull Terrier,8,7519
107.0,Bulldog,6,7519
107.0,Cairn Terrier,34,7519
107.0,Cane Corso,2,7519
107.0,Cardigan Welsh Corgi,2,7519
107.0,Catahoula Leopard Dog,7,7519
107.0,Cavalier King Charles Spaniel,191,7519
107.0,Chesapeake Bay Retriever,1,7519
107.0,Chihuahua,229,7519
107.0,Chihuahua Crossbreed,34,7519
107.0,Chinese Crested,5,7519
107.0,Chinese Shar-Pei,2,7519
107.0,Chow Chow,9,7519
107.0,Clumber Spaniel,1,7519
107.0,Cocker Spaniel,120,7519
107.0,Cocker Spaniel Crossbreed,4,7519
107.0,Collie,2,7519
107.0,Collie Crossbreed,22,7519
107.0,"Collie, Bearded ",5,7519
107.0,"Collie, Border",29,7519
107.0,"Collie, Rough Coat",7,7519
107.0,"Collie, Smooth Coat",2,7519
107.0,"Coonhound, Black and Tan",5,7519
107.0,"Coonhound, Blue Tick",1,7519
107.0,"Coonhound, Treeing Walker",4,7519
107.0,Coton de Tulear,17,7519
107.0,Cotton De Tulear,24,7519
107.0,Dachshund,19,7519
107.0,Dachshund Crossbreed,9,7519
107.0,Dachshund Smooth Coat,48,7519
107.0,Dachshund Smooth Coat Miniature,53,7519
107.0,"Dachshund, Long Haired",9,7519
107.0,"Dachshund, Long Haired Miniature",29,7519
107.0,"Dachshund, Wirehaired",5,7519
107.0,"Dachshund, Wirehaired, Miniature",15,7519
107.0,Dalmatian,2,7519
107.0,Doberman Pinscher,10,7519
107.0,Dogo Argentino,2,7519
107.0,Dogue de Bordeaux,1,7519
107.0,Dutch Shepherd,3,7519
107.0,English Cocker Spaniel,24,7519
107.0,English Foxhound,1,7519
107.0,English Springer Spaniel,11,7519
107.0,English Toy Spaniel,1,7519
107.0,Entlebucher Mountain Dog,3,7519
107.0,Field Spaniel,1,7519
107.0,Flat-Coated Retriever,3,7519
107.0,French Bulldog,84,7519
107.0,German Longhaired Pointer,1,7519
107.0,German Shepherd Crossbreed,75,7519
107.0,German Shepherd Dog,76,7519
107.0,German Shorthaired Pointer,16,7519
107.0,German Spitz,1,7519
107.0,German Wirehaired Pointer,2,7519
107.0,Glen of Imaal Terrier,5,7519
107.0,Golden Retriever,211,7519
107.0,Goldendoodle,42,7519
107.0,Gordon Setter,1,7519
107.0,Great Dane,11,7519
107.0,Great Pyrenees,3,7519
107.0,Greater Swiss Mountain Dog,1,7519
107.0,Greyhound,20,7519
107.0,Havanese,270,7519
107.0,Irish Setter,5,7519
107.0,Irish Terrier,10,7519
107.0,Irish Wolfhound,2,7519
107.0,Italian Greyhound,16,7519
107.0,Jack Russell Terrier,145,7519
107.0,Japanese Chin,2,7519
107.0,Japanese Chin/Spaniel,4,7519
107.0,Jindo,2,7519
107.0,"Jindo Dog, Korea",4,7519
107.0,Keeshond,1,7519
107.0,Kerry Blue Terrier,1,7519
107.0,Kooikerhondje,2,7519
107.0,Kromfohrlander,2,7519
107.0,Labradoodle,144,7519
107.0,Labrador Retriever,406,7519
107.0,Labrador Retriever Crossbreed,198,7519
107.0,Lagotto Romagnolo,4,7519
107.0,Lakeland Terrier,2,7519
107.0,Lhasa Apso,35,7519
107.0,Lowchen,1,7519
107.0,Maltese,163,7519
107.0,Maltese Crossbreed,28,7519
107.0,Maltipoo,11,7519
107.0,Manchester Terrier,1,7519
107.0,Mastiff,1,7519
107.0,"Mastiff, Bull",8,7519
107.0,"Mastiff, French (Dogue de Bordeaux)",2,7519
107.0,"Mastiff, Old English",4,7519
107.0,Miniature American Shepherd,10,7519
107.0,Miniature Pinscher,25,7519
107.0,Miniature Schnauzer,31,7519
107.0,Morkie,14,7519
107.0,Newfoundland,2,7519
107.0,Norfolk Terrier,14,7519
107.0,Norwegian Elkhound,3,7519
107.0,Norwich Terrier,18,7519
107.0,Nova Scotia Duck Tolling Retriever,5,7519
107.0,Old English Sheepdog,5,7519
107.0,Papillon,25,7519
107.0,Parson Russell Terrier,2,7519
107.0,Pekingese,16,7519
107.0,Pembroke Welsh Corgi,6,7519
107.0,Pembroke Welsh Corgi Crossbreed,1,7519
107.0,Petit Basset Griffon Vendeen,7,7519
107.0,Pharaoh Hound,1,7519
107.0,Pharoh hound,6,7519
107.0,Plott,2,7519
107.0,Pointer,18,7519
107.0,"Pointer, German Shorthaired",13,7519
107.0,"Pointer, German Wirehaired",3,7519
107.0,Pomeranian,78,7519
107.0,Pomeranian Crossbreed,4,7519
107.0,Poodle,56,7519
107.0,Poodle Crossbreed,68,7519
107.0,"Poodle, Miniature",134,7519
107.0,"Poodle, Standard",93,7519
107.0,"Poodle, Toy",105,7519
107.0,Portuguese Sheepdog,1,7519
107.0,Portuguese Water Dog,36,7519
107.0,Pug,108,7519
107.0,Pug Crossbreed,2,7519
107.0,Puggle,27,7519
107.0,Puli,2,7519
107.0,Rat Terrier,14,7519
107.0,Redbone Coonhound,3,7519
107.0,Rhodesian Ridgeback,26,7519
107.0,Rottweiler,12,7519
107.0,Rottweiler Crossbreed,1,7519
107.0,Saint Bernard,2,7519
107.0,Saluki,2,7519
107.0,Samoyed,13,7519
107.0,Schipperke,1,7519
107.0,Schipperkee,6,7519
107.0,Schnauzer Crossbreed,4,7519
107.0,"Schnauzer, Giant",2,7519
107.0,"Schnauzer, Miniature",75,7519
107.0,"Schnauzer, Standard",15,7519
107.0,Scottish Terrier,16,7519
107.0,"Shar-Pei, Chinese",11,7519
107.0,Shetland Sheepdog,28,7519
107.0,Shiba Inu,53,7519
107.0,Shih Tzu,239,7519
107.0,Shih Tzu Crossbreed,37,7519
107.0,Siberian Husky,35,7519
107.0,Siberian Husky Crossbreed,2,7519
107.0,Silky Terrier,17,7519
107.0,Small Munsterlander Pointer,1,7519
107.0,Smooth Fox Terrier,1,7519
107.0,Soft Coated Wheaten Terrier,2,7519
107.0,Spinone Italiano,1,7519
107.0,St. Bernard,2,7519
107.0,Staffordshire Bull Terrier,13,7519
107.0,Sussex Spaniel,1,7519
107.0,Terrier Crossbreed,8,7519
107.0,Terrier mix,43,7519
107.0,Tibetan Spaniel,8,7519
107.0,Tibetan Terrier,30,7519
107.0,Toy Fox Terrier,1,7519
107.0,Unknown,1174,7519
107.0,Vizsla,41,7519
107.0,Weimaraner,11,7519
107.0,"Welsh Corgi, Cardigan",4,7519
107.0,"Welsh Corgi, Pembroke",15,7519
107.0,Welsh Springer Spaniel,2,7519
107.0,Welsh Terrier,3,7519
107.0,West High White Terrier,68,7519
107.0,West Highland White Terrier,20,7519
107.0,Wheaton Terrier,56,7519
107.0,Whippet,26,7519
107.0,Wire Fox Terrier,11,7519
107.0,Yorkshire Terrier,262,7519
107.0,Yorkshire Terrier Crossbreed,16,7519
108.0,Affenpinscher,2,7109
108.0,Afghan Hound,4,7109
108.0,Afghan Hound Crossbreed,1,7109
108.0,Airedale Terrier,1,7109
108.0,Akita,10,7109
108.0,Akita Crossbreed,2,7109
108.0,Alaskan Malamute,4,7109
108.0,American Bully,2,7109
108.0,American Eskimo dog,13,7109
108.0,American Foxhound,1,7109
108.0,American Pit Bull Mix / Pit Bull Mix,76,7109
108.0,American Pit Bull Terrier/Pit Bull,39,7109
108.0,American Staffordshire Terrier ,12,7109
108.0,American Water Spaniel,1,7109
108.0,Anatolian Shepherd Dog,2,7109
108.0,Australian Cattle Dog,6,7109
108.0,Australian Cattledog,10,7109
108.0,Australian Kelpie,3,7109
108.0,Australian Shepherd,59,7109
108.0,Australian Silky Terrier,7,7109
108.0,Australian Terrier,1,7109
108.0,Basenji,9,7109
108.0,Basset Hound,4,7109
108.0,Bassett Hound,16,7109
108.0,Beagle,100,7109
108.0,Beagle Crossbreed,37,7109
108.0,Bearded Collie,1,7109
108.0,Belgian Malinois,7,7109
108.0,Belgian Sheepdog,3,7109
108.0,Belgian Tervuren,2,7109
108.0,Berger Picard,1,7109
108.0,Bernese Mountain Dog,29,7109
108.0,Bichon Frise,85,7109
108.0,Biewer Terrier,2,7109
108.0,Black and Tan Coonhound,6,7109
108.0,Bloodhound,4,7109
108.0,Bluetick Coonhound,1,7109
108.0,Bolognese,2,7109
108.0,Border Collie,25,7109
108.0,Border Collie Crossbreed,1,7109
108.0,Border Terrier,14,7109
108.0,Boston Terrier,76,7109
108.0,Bouvier Des Flandres,3,7109
108.0,Boxer,47,7109
108.0,Boxer Crossbreed,1,7109
108.0,Briard,5,7109
108.0,Brittany Spaniel,15,7109
108.0,Brussels Griffon,25,7109
108.0,"Bull Dog, American",1,7109
108.0,"Bull Dog, English",60,7109
108.0,"Bull Dog, French",76,7109
108.0,Bull Terrier,4,7109
108.0,Bulldog,9,7109
108.0,Bullmastiff,3,7109
108.0,Cairn Terrier,44,7109
108.0,Canaan Dog,1,7109
108.0,Cane Corso,2,7109
108.0,Cardigan Welsh Corgi,2,7109
108.0,Catahoula Leopard Dog,8,7109
108.0,Cavalier King Charles Spaniel,169,7109
108.0,Chesapeake Bay Retriever,2,7109
108.0,Chihuahua,228,7109
108.0,Chihuahua Crossbreed,50,7109
108.0,Chinese Crested,2,7109
108.0,Chinese Shar-Pei,4,7109
108.0,Chow Chow,10,7109
108.0,Clumber Spaniel,2,7109
108.0,Cocker Spaniel,119,7109
108.0,Cocker Spaniel Crossbreed,1,7109
108.0,Collie,1,7109
108.0,Collie Crossbreed,9,7109
108.0,"Collie, Bearded ",5,7109
108.0,"Collie, Border",10,7109
108.0,"Collie, Rough Coat",4,7109
108.0,"Collie, Smooth Coat",5,7109
108.0,"Coonhound, Black and Tan",2,7109
108.0,"Coonhound, Blue Tick",2,7109
108.0,"Coonhound, Treeing Walker",2,7109
108.0,Coton de Tulear,14,7109
108.0,Cotton De Tulear,46,7109
108.0,Curly-Coated Retriever,2,7109
108.0,Dachshund,33,7109
108.0,Dachshund Crossbreed,9,7109
108.0,Dachshund Smooth Coat,61,7109
108.0,Dachshund Smooth Coat Miniature,53,7109
108.0,"Dachshund, Long Haired",12,7109
108.0,"Dachshund, Long Haired Miniature",28,7109
108.0,"Dachshund, Wirehaired",3,7109
108.0,"Dachshund, Wirehaired, Miniature",10,7109
108.0,Dalmatian,6,7109
108.0,Dandie Dinmont Terrier,1,7109
108.0,Doberman Pinscher,7,7109
108.0,English Cocker Spaniel,18,7109
108.0,English Setter,2,7109
108.0,English Springer Spaniel,9,7109
108.0,English Toy Spaniel,1,7109
108.0,Entlebucher Mountain Dog,1,7109
108.0,Flat-Coated Retriever,1,7109
